sku	product_id	query_normalized	observed_search_users	observed_orders	observed_gmv	observed_slice_count	searches_desc_present	searches_asc_present	gmv_desc_present	gmv_asc_present	relevance_strength	coverage_gap_strength	ownership_clarity	data_confidence	metric_conflict
2184234912	1831506538	брелок славянский оберег	6.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2184234912	1831506538	бусина славянская	2.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2184234912	1831506538	бусы славянские обереги	0.0	0.0	811.0	2	NO	YES	YES	NO	3	2	1	MEDIUM	NO
2184234912	1831506538	висюльки в машину на зеркало череп обезьяна	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184234912	1831506538	девушкам в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2184234912	1831506538	звезда лады в машину подвеска	1.0	0.0	676.0	1	NO	NO	YES	NO	5	0	2	LOW	NO
2184234912	1831506538	зеркальная защита амулет	6.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184234912	1831506538	коловрат	1674.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
2184234912	1831506538	коловрат амулет	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184234912	1831506538	коловрат славянский	1.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2184234912	1831506538	кровь и песок оберег	1.0	0.0	700.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184234912	1831506538	оберег	2368.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184234912	1831506538	оберег в машину	746.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184234912	1831506538	оберег для дома	1675.0	0.0	0.0	2	YES	NO	YES	NO	2	2	1	MEDIUM	NO
2184234912	1831506538	обереготсглаза	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2184234912	1831506538	от сглаза	1657.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184234912	1831506538	подарок женщине	837.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
2184234912	1831506538	подарочный набор для женщин	1746.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
2184234912	1831506538	подвеска в машину	3171.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184234912	1831506538	подвеска в машину на зеркало	1096.0	0.0	0.0	2	YES	YES	NO	NO	2	2	1	MEDIUM	YES
2184234912	1831506538	подвеска на зеркало в машину	1288.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184234912	1831506538	подвеска эзотерика	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184234912	1831506538	руны в машину	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184234912	1831506538	сито для муки	696.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
2184234912	1831506538	славянские амулеты обереги	2.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2184234912	1831506538	славянские обереги	1109.0	0.0	0.0	2	YES	YES	NO	NO	3	2	1	MEDIUM	YES
2184234912	1831506538	славянские обереги на шею	2.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2184234912	1831506538	славянскиеобереги	0.0	0.0	0.0	1	NO	YES	NO	NO	3	2	1	LOW	NO
2184234912	1831506538	славянский оберег	608.0	0.0	0.0	1	YES	NO	NO	NO	3	2	1	LOW	NO
2184234912	1831506538	талисманы и обереги	371.0	0.0	645.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184234912	1831506538	украшение в машину на зеркало подвеска	3.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	no pasaran подвеска в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	аксессуары в машину подвесаа зеркал барабан	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	аметист даждьбог	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2184932293	1832435919	амулет с зеркалом	13.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	амулеты	89.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	амулеты обереги и талисманы	259.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	амулеты языческие	5.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	бог	260.0	0.0	0.0	1	YES	NO	NO	NO	0	0	0	LOW	NO
2184932293	1832435919	бог омулет	0.0	0.0	0.0	1	NO	NO	YES	NO	0	2	0	LOW	NO
2184932293	1832435919	боги славянские	1.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2184932293	1832435919	браслет мужской дажьбог	0.0	0.0	0.0	1	NO	YES	NO	NO	0	2	0	LOW	NO
2184932293	1832435919	брелок славянский оберег	17.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2184932293	1832435919	бусина от сглаза на зеркало машины	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	бусины деревянные	106.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
2184932293	1832435919	в машину на зеркало	42.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	висючка в машину на зеркало люстра	0.0	0.0	0.0	2	NO	YES	NO	YES	2	2	1	MEDIUM	NO
2184932293	1832435919	висюяка на зеркало в машину хавал	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	во блага подвеска в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	вонючка в машину архангел михаил на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	все в славянском стиле	2.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2184932293	1832435919	даждьбог	115.0	0.0	565.0	2	YES	NO	YES	NO	5	0	2	MEDIUM	NO
2184932293	1832435919	даждьбог бусина	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	2	LOW	NO
2184932293	1832435919	деревянная языческий славянский символ на	0.0	0.0	0.0	1	NO	YES	NO	NO	3	2	1	LOW	NO
2184932293	1832435919	для салона машины подвеска	0.0	0.0	0.0	2	NO	YES	NO	YES	2	2	1	MEDIUM	NO
2184932293	1832435919	зеркало	7498.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	зеркало амулет	7.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	зеркало параболическое для праворульных машин	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	зеркальная защита амулет	13.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	кимоно в машину на зеркало самбо	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	красивая подвеска на авто	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	оберег	1720.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	оберег в автомобиль	19.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	оберег в машину	143.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	оберег в машину от дерева жизни на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
2184932293	1832435919	оберег даж бога	1.0	0.0	490.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	оберег на машину славянский	0.0	0.0	0.0	1	NO	YES	NO	NO	3	2	1	LOW	NO
2184932293	1832435919	оберег от сглаза и порчи	371.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	оберег славянский	180.0	0.0	0.0	1	YES	NO	NO	NO	3	2	1	LOW	NO
2184932293	1832435919	песок для благ	0.0	0.0	0.0	1	NO	YES	NO	NO	0	2	0	LOW	NO
2184932293	1832435919	подвеска в машину	3171.0	0.0	0.0	2	YES	YES	NO	NO	2	2	1	MEDIUM	YES
2184932293	1832435919	подвеска в машину на зеркало инь янь	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	подвеска в машину на зеркало мужская евгений	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	подвеска в машину на зеркало руна	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	подвеска в машину рука	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	подвеска в машину языческая	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	подвеска зеркало - амулет	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2184932293	1832435919	подвеска на зеркало в машину	1128.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2184932293	1832435919	славянские	102.0	0.0	0.0	1	YES	NO	NO	NO	3	2	1	LOW	NO
2184932293	1832435919	славянские обереги	909.0	0.0	0.0	2	YES	YES	NO	NO	3	2	1	MEDIUM	YES
2184932293	1832435919	славянские обереги для мужчин	22.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2184932293	1832435919	славянские обереги на шею	2.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2184932293	1832435919	славянский оберег	473.0	0.0	0.0	1	YES	NO	NO	NO	3	2	1	LOW	NO
2184932293	1832435919	славянское солнце	5.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2184932293	1832435919	украшение в машину на зеркало оберег	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2184932293	1832435919	языческие аксессуары в машину	0.0	0.0	547.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186766628	1834930939	аксессуары в машину на зеркало подвеска	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	аксессуары для автомобиля подвеска на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186766628	1834930939	амулет кулон - зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	амулеты обереги и талисманы	72.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	брелок в машину на зеркало плавец	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186766628	1834930939	брелок в машину на зеркало пушистики	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	брелок телец деревянный	1.0	0.0	0.0	1	NO	NO	YES	NO	4	1	2	LOW	NO
2186766628	1834930939	брошь телец	2.0	0.0	0.0	1	NO	NO	YES	NO	4	1	2	LOW	NO
2186766628	1834930939	бусины диаметр 1 см	0.0	0.0	0.0	1	NO	YES	NO	NO	0	2	0	LOW	NO
2186766628	1834930939	бусы оберег	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	в машину амулет	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	в машину подвеска	85.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	в машину украшение на зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	висюяка на зеркало в машину хавал	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186766628	1834930939	для подвески зеркала	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	для тельцов	6.0	0.0	729.0	1	NO	NO	YES	NO	0	2	0	LOW	NO
2186766628	1834930939	енот десантник в машину подвеска	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186766628	1834930939	зажигалка телец	1.0	0.0	0.0	1	NO	NO	YES	NO	4	1	2	LOW	NO
2186766628	1834930939	зеркало толи	3.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	зеркальный топпер тел	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	знаки зодиака кулоны	1.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2186766628	1834930939	крест в машину на зеркало хрестианский металлическмй	0.0	0.0	0.0	1	NO	YES	NO	NO	0	0	0	LOW	NO
2186766628	1834930939	крестик в машину на зеркало освешеный	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	кулон подвеска телец мужской	2.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
2186766628	1834930939	купить подвеску на зеркало в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	магическое зеркало	72.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	мешочек со смехом подвеска в машину	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	на зеркало в машину подвеска уголовный розыск	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	наклейкана машину тилец	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	нашивка телец	0.0	0.0	0.0	1	NO	NO	YES	NO	4	1	2	LOW	NO
2186766628	1834930939	нашивкатна рюкзак телец	0.0	0.0	0.0	1	NO	YES	NO	NO	4	1	1	LOW	NO
2186766628	1834930939	обвес бусы телец	0.0	0.0	0.0	2	NO	YES	NO	YES	4	1	2	MEDIUM	NO
2186766628	1834930939	оберег	163.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	оберег в машину	266.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	оберег в машину от гибдд фига	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	оберег в машину талисман удачи автодомовой	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	0	LOW	NO
2186766628	1834930939	оберег для друга татарина в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	оберег на руку телец	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2186766628	1834930939	оберег подвеска в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186766628	1834930939	оберег славянский от зла	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
2186766628	1834930939	обереги мужские в жорогу , в машину подвеска	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	подарок подвеска в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186766628	1834930939	подвеска	2415.0	0.0	0.0	2	YES	NO	YES	NO	2	2	1	MEDIUM	NO
2186766628	1834930939	подвеска в автомобиль	108.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	подвеска в автомобиль зеркало	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186766628	1834930939	подвеска в машину	3171.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	подвеска в машину бутцы арсенал	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186766628	1834930939	подвеска в машину на зеркало ма ка крик	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	подвеска в машину на зеркало телец	2.0	0.0	0.0	1	NO	NO	NO	YES	5	0	2	LOW	NO
2186766628	1834930939	подвеска на зеркало	106.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	подвеска на зеркало в машину	1288.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	подвеска телец	144.0	0.0	0.0	1	YES	NO	NO	NO	5	0	1	LOW	NO
2186766628	1834930939	талисман	207.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	телец	685.0	0.0	0.0	1	YES	NO	NO	NO	4	0	1	LOW	NO
2186766628	1834930939	телец значок	0.0	0.0	0.0	1	NO	YES	NO	NO	4	1	2	LOW	NO
2186766628	1834930939	четки в автомобиль	381.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	четки в машину	137.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186766628	1834930939	четки н	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	амулет в машину на зеркало мужской	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	амулеты на шею рак мужские	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	2	LOW	NO
2186796339	1834968755	висюлька на зеркало в машину белая пушистая	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	голова хищника в машину подвеска	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	зеркало толи	3.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	знаки зодиака из дерева	1.0	0.0	0.0	1	NO	NO	YES	NO	3	2	1	LOW	NO
2186796339	1834968755	знаки зодиака фигурки рак	1.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
2186796339	1834968755	кулон автомобиль	4.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	кулон зеркалом со знаком рак зеркало	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2186796339	1834968755	кулон четки	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	машину четки	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	на дифлектоп араматизатор в машину знак задиака	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	на зеркало автомобиля подвеска красная	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	на зеркало в машину украшение	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	на зеркало украшение в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	ниша под стиральную машинку и рак	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2186796339	1834968755	о.берег в машину	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	обвес на сумку рак	0.0	0.0	0.0	1	NO	YES	NO	NO	4	1	2	LOW	NO
2186796339	1834968755	оберег	183.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	оберег деревянный	9.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	оберег для авто	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	оберег для рака	5.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска в автомобиль	79.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска в машину	7092.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска в машину для мужч	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	подвеска в машину на зеркало	1289.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска в машину на зеркало 18	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	подвеска в машину на зеркало в грузовик	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска в машину на зеркало питбуль	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска в машину на зеркало рак	1.0	0.0	0.0	1	NO	NO	YES	NO	5	0	2	LOW	NO
2186796339	1834968755	подвеска в машину на зеркало ссср	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска в машину на зеркало юрта	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска зеркало - амулет	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	подвеска знак зодиака соколов	1.0	0.0	0.0	1	NO	NO	NO	YES	3	2	1	LOW	NO
2186796339	1834968755	подвеска коз	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска на авто зерколо	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска на зеркало	106.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска на зеркало автомобиля	92.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска на зеркало в машину	1103.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска на зеркало в машину питбуль	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	подвеска на машину	97.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	подвеска рак	96.0	0.0	0.0	1	YES	NO	NO	NO	5	0	1	LOW	NO
2186796339	1834968755	подвеска рак большая	0.0	0.0	0.0	2	NO	YES	NO	YES	5	1	2	MEDIUM	NO
2186796339	1834968755	подвески в авто рак	0.0	0.0	0.0	1	NO	YES	NO	NO	5	0	2	LOW	NO
2186796339	1834968755	рак	102.0	0.0	0.0	1	YES	NO	NO	NO	4	0	1	LOW	NO
2186796339	1834968755	рака ловки	94.0	0.0	0.0	1	YES	NO	NO	NO	0	2	0	LOW	NO
2186796339	1834968755	скорпион оберег	1.0	0.0	0.0	1	NO	NO	YES	NO	0	0	2	LOW	NO
2186796339	1834968755	талисман	306.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	талисман в машину женский	2.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186796339	1834968755	талисман в машину на зеркало	4.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186796339	1834968755	худи со знаком зодиака	6.0	0.0	0.0	1	NO	NO	YES	NO	3	1	1	LOW	NO
2186796339	1834968755	четки в автомобиль	178.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	четки в машину	137.0	0.0	0.0	2	YES	NO	NO	YES	2	2	1	MEDIUM	NO
2186796339	1834968755	четки в машину на зеркало	117.0	0.0	0.0	2	YES	NO	YES	NO	2	2	1	MEDIUM	NO
2186796339	1834968755	четки в машину со знакам зодиака дева	0.0	0.0	0.0	1	NO	YES	NO	NO	0	0	2	LOW	NO
2186796339	1834968755	четки н	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186796339	1834968755	четкм в машину скорпион	0.0	0.0	0.0	1	NO	YES	NO	NO	0	0	0	LOW	NO
2186802133	1834976037	аксессуар узел счастья на зеркало в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
2186802133	1834976037	амулет в машину	18.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186802133	1834976037	амулеты обереги и талисманы по знаку зодиака весы	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2186802133	1834976037	аодвеска зеркало	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186802133	1834976037	брелок в машину на зеркало пушистики	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186802133	1834976037	брелок в машину славянский	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
2186802133	1834976037	бусина знак зодиака весы	1.0	0.0	0.0	1	NO	NO	YES	NO	5	1	2	LOW	NO
2186802133	1834976037	весы	5293.0	0.0	0.0	1	YES	NO	NO	NO	4	0	1	LOW	NO
2186802133	1834976037	весы амулет на стол	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	2	LOW	NO
2186802133	1834976037	весы в машину лексус	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2186802133	1834976037	весы знак зодиака	167.0	0.0	0.0	1	YES	NO	NO	NO	5	0	1	LOW	NO
2186802133	1834976037	весы подвеска в автомобиль	1.0	0.0	0.0	1	NO	NO	YES	NO	5	0	2	LOW	NO
2186802133	1834976037	вонючка в машину архангел михаил на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186802133	1834976037	гравити фолз в машину брелок на зеркало	1.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186802133	1834976037	зеркало в	190.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186802133	1834976037	зеркало обгона праворукая машина	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186802133	1834976037	знак зодиака весы	122.0	0.0	0.0	2	YES	NO	YES	NO	5	0	1	MEDIUM	NO
2186802133	1834976037	игрушка талисман в машину	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186802133	1834976037	календарь карманный знаки зодиака	0.0	0.0	0.0	1	NO	YES	NO	NO	3	2	1	LOW	NO
2186802133	1834976037	камень весы зодиака	0.0	0.0	0.0	1	NO	YES	NO	NO	5	1	2	LOW	NO
2186802133	1834976037	крест в машину на зеркало хрестианский металлическмй	1.0	0.0	0.0	1	NO	NO	NO	YES	0	0	0	LOW	NO
2186802133	1834976037	кулон знак зодиака весы с цепочкой	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	2	LOW	NO
2186802133	1834976037	кулон на зеркало автомобиля	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186802133	1834976037	ловец снов в машину	163.0	0.0	0.0	1	YES	NO	NO	NO	2	2	1	LOW	NO
2186802133	1834976037	металлическая подвеска в машину на зеркало hongoi	1.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186802133	1834976037	на зеркало автомобиля подвеска красная	0.0	0.0	0.0	1	NO	NO	YES	NO	2	2	1	LOW	NO
2186802133	1834976037	на зеркало подвеска	5.0	0.0	0.0	1	NO	NO	NO	YES	2	2	1	LOW	NO
2186802133	1834976037	на машину подвеска женская	0.0	0.0	0.0	1	NO	YES	NO	NO	2	2	1	LOW	NO
2186802133	1834976037	наклейки на машину прикольные большие знак весы	1.0	0.0	0.0	1	NO	NO	NO	YES	5	1	2	LOW	NO
